   ,PURNO,RCVNO,CO,LNO,DIV,PURID,PURPRW,VNDNO,RCVDAT,MTNO,DLSTK,QLMK,OVDMK,ANS,GFDAT,OVDDYS,MTPAYDAT,CO,PURNO,ORDLNO,IT,DIV,ORDDAT,KINDAT,KINEMP,PURPRW,DLSTK,MKDYS,INQVND,ORDVND,PURID,MTNO,SPECID,ORDCAQQTY,CAQUN,ORDCPRQTY,CPRUN,CPRUP,CUCY,CIFUP,EXR,OCRYTAMT,CIFTAMT,ACRCVQTY,ACCPRRCVQTY,RCVDAT,ENDMK,DLABMK,RCVWRFDAT,DLHNTPRTMK,CNTRNO,CSTIDX,MLDTAXR,ISPMK,BRND,CIFCIFR,FRMID,RASHMK,SCDDAT,PAYENDMK,NCRDAT,AGRSUPPIVDDOC,PAYID,IVID,PAYTRM,ORGI,DRSUPPMK,DRSUPPDATNUM,ANNOUPSUPPMK,SIGNMK,OVSHPR,OVDPUNR,OVDPUNRUPL,CNTRPEMK,JBSAFMK,DLSITE,HLISID,BIDCLASSDATE,WWWMK,APKID,EMGPURMK,PLADDR,COTYPE,PURSTDNO,BGUP,BGCUCY
47,MW0G64,W13563,LG,K0,3,6,LG24,3001987218,0210108,CHEIN135,BW32,,,0,0210118,,,LG,MW0G64,K0,01,3,0201208,0201208,PR09,LG24,BW32,7,,3001987218,6,CHEIN135,1001-D0011B66A,640.000,CA,,,6000.00000,VND,,,3840000.00,,540.000,,0210325,,,0210327,,HT40,,10,,Ho?nh s?n,,,,M,,,,,A,,VN,,,,,,,,Y,,,,,E,,,,,,,
48,MW09B5,W13677,LG,00,7,0,LG16,0105875143,0210109,CHEMI303,B771,,,0,0210119,,,LG,MW09B5,00,01,7,0200831,0200831,VNW0007819,LG16,B771,140,,0105875143,0,CHEMI303,1003-M0071E761J0,1.000,CA,,,3800000.00000,VND,,,3800000.00,,1.000,0.000,0210109,E,,0210112,,,,10,,MERCK 1703980500,,C3,,0210121,,,,,,,DE,,,,,,,,,,,,,E,,,,,DD IC-1,,
49,MW0B38,W14031,LG,00,5,0,LG14,0106842976,0210114,CHEORL11,B523,,,0,0210120,,,LG,MW0B38,00,01,5,0201027,0201027,VNW0005359,LG14,B523,78,,0106842976,0,CHEORL11,1002-A1241A344A0,4.000,CA,,,1950000.00000,VND,,,7800000.00,,4.000,,0210114,E,,0210116,,,,10,,4-AMINO 103151000,,C3,,0210118,,,,,,,CN,,,,,,,,,,,,,E,52,,,,5240H017,,
50,MWSCJ8,W13971,LG,00,6,0,LG16,0201275452,0210113,LUBLOY25,M610,,,0,0210120,,,LG,MWSCJ8,00,01,6,0201219,0210305,VNW0007819,LG16,M610,45,,0201275452,0,LUBLOY25,1121-02EN2018CFSM15W40,32.000,TK,,,1025000.00000,VND,,,32800000.00,,32.000,0.000,0210113,E,,0210305,,,,10,,IDEMITSU CF/SM 15W40,,C3,,0210206,,,,,,,VN,,,,,,,,,,,,,E,,,,,,2500000.00000,VND
51,MWQ1Q1,W14290,LG,K0,5,6,LG24,2900440536-005,0210119,FUEIG79,M5M4,,*,1,0210121,20,,LG,MWQ1Q1,K0,01,5,0200909,0201111,PR09,LG24,M5M4,5,,2900440536-005,6,FUEIG79,1115-3009980505A,60.000,PC,,,445000.00000,VND,,,26700000.00,,60.000,,0210119,E,,0210121,,HDA,,10,,NGHE AN INDUSTRIAL GAS,,,,0201230,,,,,A,,VN,,,,,,,,Y,,,,,E,,,,,,545000.00000,VND
52,MWM0N4,W13346,LG,00,5,0,1B,0201166485,0210105,CHEIN848,B523,,,0,0210121,,,LG,MWM0N4,00,01,5,0200818,0200818,N000000799,1B,B523,3,,0201166485,0,CHEIN848,1001-S0323326,1686000.000,KG,,,3130.00000,VND,,,5277180000.00,,1686530.000,,0210316,E,,0210318,,,,10,,LG-MWM0N4,,C3,,M,,,,,,,KR,,,,,,,,,,,,,E,52,,,,5240L005,5398.00000,VND
53,MWS8Z6,W13308,LG,00,5,0,1B,0104188003,0210102,CHEIPD81,B523,,,0,0210121,,,LG,MWS8Z6,00,01,5,0201217,0201217,N000000799,1B,B523,3,,0104188003,0,CHEIPD81,1001-D00939745E7,110.000,BX,,,11960000.00000,VND,,,1315600000.00,,110.000,,0210204,E,,0210206,,,,10,,無,,C3,,M,,,,,,,CN,,,,,,,,,,,,,E,,,,"2,3",5240L019,9120000.00000,VND
54,MWQES1,W13972,LG,K0,6,6,LG24,0201275452,0210113,LUBLOR39,M610,,,0,0210121,,,LG,MWQES1,K0,01,6,0201013,0201013,VNW0000361,LG24,M610,120,0201275452,0201275452,6,LUBLOR39,1121-01222200SH68A,1200.000,LT,6.000,DR,8500000.00000,VND,,,51000000.00,,1200.000,6.000,0210113,E,,0210115,,LG2R,,10,,Idemitsu,,,,0210213,,,,,,,VN,,,,,,,,Y,,,,,E,,,,,,42500.00000,VND
55,MWMDA1,W13813,LG,K0,4,6,LG24,2802022805,0210112,CHEIN7,B4MD,,,0,0210122,,,LG,MWMDA1,K0,01,4,0200713,0200713,PR09,LG24,B4MD,3,,2802022805,6,CHEIN7,1001-A0103086,360000.000,KG,,,2850.00000,VND,,,1026000000.00,,360430.000,,0210130,E,,0210202,,HMV,,10,,??C GIANG,,,,M,,,,,A,,VN,,,,,,,,Y,,,,,E,52,,,,,3200.00000,VND
56,MWU462,W13398,LG,K0,6,6,LG24,3600999484,0210105,PASPS330,B610,,,0,0210122,,,LG,MWU462,K0,01,6,0201218,0201218,PR09,LG24,B610,15,,3600999484,6,PASPS330,1201-060883001NPS900,300.000,GL,,,200000.00000,VND,,,60000000.00,,300.000,0.000,0210105,E,,0210107,,LG01,,10,,NPS900,,,,0210105,,,,,A,,VN,,,,,,,,Y,,,,,E,,,,,,180000.00000,VND
57,MW0BR1,W62443,LG,00, ,1, ,CCBHPSG,0210105,FUESO59            A,A531,*, ,1,0210122,,,LG,MW0BR1,00,01,5,0201203,0210111,N000000801,N04,A531,60,,CCBHPSG,1,FUESO59,1102-250611116065FHSCMLA01,88000.000,MT,,,98.60000,USD,101.558,1.000000,8676800.00,8937104.00,87648.000,,0210120,E,,0210121,,,,,,PDN,1.0300,C2,,0210204,,,,,,,AU,,,,,110.00,0.00,0.00,,,,,,,,,,,LG2200-CC-MLA01,,
58,MWRTY2,W14047,LG,K0,5,6,LG24,0201275452,0210114,LUBLOT76,M5M4,,,0,0210122,,,LG,MWRTY2,K0,01,5,0201020,0201020,PR09,LG24,M5M4,90,,0201275452,6,LUBLOT76,1121-48052200EP100,1.000,TK,,,9105000.00000,VND,,,9105000.00,,1.000,,0210114,E,,0210116,,HIDM,,10,,FORMOSA,,,,0210121,,,,,A,,VN,,,,,,,,Y,,,,,E,,,,,,8360000.00000,VND
59,MW0GA6,W13450,LG,K0,3,6,LG24,3600999484,0210106,PASFP118,BW32,,,0,0210122,,,LG,MW0GA6,K0,01,3,0201211,0201211,PR09,LG24,BW32,30,,3600999484,6,PASFP118,1203-1401813001,20.000,GL,,,410000.00000,VND,,,8200000.00,,20.000,0.000,0210106,E,,0210108,,LG01,,10,,SUNDAY 926-10YR8/14,,,,0210115,,,,,A,,VN,,,,,,,,Y,,,,,E,,,,,3250-SONVANG,,
60,MWS075,W14045,LG,K0,5,6,LG24,0201275452,0210114,LUBLOP98,MW53,,,0,0210122,,,LG,MWS075,K0,01,5,0201113,0201113,PR09,LG24,MW53,150,,0201275452,6,LUBLOP98,1121-22222200FIREGISTG,12.000,TK,,,15990000.00000,VND,,,191880000.00,,12.000,,0210114,E,,0210116,,HT21,,10,,Idemitsu,,,,0210415,,,,,A,,JP,,,,,,,,Y,,,,,E,,,,,,12995161.00000,VND
61,MWT423,W14015,LG,00,5,0,LG16,0311010882,0210114,WACIAG85,B512,,,0,0210123,,,LG,MWT423,00,01,5,0210104,0210104,VNW0007819,LG16,B512,90,,0311010882,0,WACIAG85,1403-0265017071D5PLUS,510.000,KG,,,204530.00000,VND,,,104310300.00,,510.000,,0210114,E,,0210116,,,,10,,NALCO 71D5 PLUS 17KG/TK,,C3,,M,,,,,,,KR,,,,,,,,,,,,,E,,,,,CPGAS5120-00123,204530.00000,VND
62,LWNN75,W13405,LG,00,5,0,LG4,0106596417,0210105,LUBLGP61,B523,,,0,0210123,,,LG,LWNN75,00,01,5,0191106,0191106,VNW0000341,LG4,B523,30,,0106596417,0,LUBLGP61,1122-1661250TGL,99.000,CA,,,600000.00000,VND,,,59400000.00,,99.000,0.000,0210105,E,,0210107,,,,10,,TGL-250B,,C3,,M,,,,,,,US,,,,,,,,,,,,,E,,,,,5240L013A,600000.00000,VND
63,MWNB65,W14249,LG,00,5,0,1Q,0105426966,0210118,WACIAB81,B523,,,0,0210123,,,LG,MWNB65,00,01,5,0200827,0200827,N000139490,1Q,B523,60,,0105426966,0,WACIAB81,1403-811B05042606945,160.000,BX,,,2352000.00000,VND,,,376320000.00,,160.000,,0210118,E,,0210120,,,,10,,Hach,,C3,,M,,,,,,,US,,,,,,,,,,,,,E,,,,,5240H007,2490000.00000,VND
64,MWLT58,W14503,LG,00,2,0,532,0401936815,0210121,WACMGH32,M2M3,,*,1,0210123,24,,LG,MWLT58,00,01,2,0200916,0200916,N000016150,532,M2M3,100,,0401936815,0,WACMGH32,1408-158B020479901,2.000,PC,,,95000000.00000,VND,,,190000000.00,,2.000,,0210121,E,,0210123,,,,10,,HD COMPANY,,C3,,0201228,,,,,,,SG,,,,,,,,,,,,,E,,,,3,WACMGH32,149771623.00000,VND
65,MWTDN4,W14014,LG,00,5,0,LG4,0311010882,0210114,WACWD143,B512,,,0,0210123,,,LG,MWTDN4,00,01,5,0210107,0210107,VNW0000341,LG4,B512,90,,0311010882,0,WACWD143,1410-04652001ELIMINOX,211.000,KG,,,97500.00000,VND,,,20572500.00,,200.000,,0210114,,,0210116,,,,10,,nalco eliminox 211kg/tk,,C3,,M,,,,,,,ID,,,,,,,,,,,,,E,52,,,,CPGAS5120-00118,98500.00000,VND
66,MWR805,W14197,LG,K0,5,6,LG8,0311010882,0210114,WACWDD79,B512,,,0,0210123,,,LG,MWR805,K0,01,5,0201012,0201012,PR09,LG8,B512,90,,0311010882,6,WACWDD79,1410-066500013DT120,2124.000,KG,,,120200.00000,VND,,,255304800.00,,2124.000,,0210114,E,,0210117,,HT44,,10,,nalco 3dt120,,,,M,,,,,A,,TW,,,,,,,,Y,,,,,E,52,,,,CPGAS5120-00118,120200.00000,VND
67,MWT1X9,W14200,LG,K0,5,6,LG8,0311010882,0210114,WACWDB72,B512,,,0,0210123,,,LG,MWT1X9,K0,01,5,0201124,0201124,PR09,LG8,B512,90,,0311010882,6,WACWDB72,1410-6465000190001,1500.000,KG,,,154081.00000,VND,,,231121500.00,,1500.000,,0210204,E,,0210206,,HT44,,10,,nalco 90001,,,,M,,,,,A,,TW,,,,,,,,Y,,,,,E,52,,,,CPGAS5120-00125,277345800.00000,VND
68,MWTT09,W14198,LG,K0,5,6,LG8,0311010882,0210114,WACWDD79,B512,,,0,0210123,,,LG,MWTT09,K0,01,5,0201211,0201211,PR09,1Q,B512,90,,0311010882,6,WACWDD79,1410-066500013DT120,2124.000,KG,,,120200.00000,VND,,,255304800.00,,2124.000,,0210204,E,,0210206,,HT44,,10,,nalco 3dt120,,,,M,,,,,A,,TW,,,,,,,,Y,,,,,E,52,,,,CPGAS5120-00118,120200.00000,VND
69,MWUD46,W14199,LG,K0,5,6,LG8,0311010882,0210114,WACWDD20,B512,,,0,0210123,,,LG,MWUD46,K0,01,5,0201225,0201225,PR09,LG8,B512,90,,0311010882,6,WACWDD20,1410-036500013DT129,1710.000,KG,,,113400.00000,VND,,,193914000.00,,1710.000,,0210204,E,,0210206,,HT44,,10,,nalco 3dt129,,,,M,,,,,A,,TW,,,,,,,,Y,,,,,E,52,,,,CPGAS5120-00115,285654600.00000,VND
70,MWTT09,W14016,LG,00,5,0,1Q,0311010882,0210114,WACWDE79,B512,,,0,0210123,,,LG,MWTT09,00,02,5,0210104,0210104,N000139490,1Q,B512,90,,0311010882,0,WACWDE79,1410-036500013DT199,227.000,KG,,,181000.00000,VND,,,41087000.00,,227.000,,0210114,E,,0210116,,,,10,,NALCO 3DT199,,C3,,M,,,,,,,TH,,,,,,,,,,,,,E,52,,,,CPGAS5120-00116,82898000.00000,VND
71,MWT9F8,W14046,LG,K0,6,6,LG24,0201275452,0210114,LUBLOQ01,MW60,,,0,0210123,,,LG,MWT9F8,K0,01,6,0201128,0201128,PR09,LG24,MW60,45,,0201275452,6,LUBLOQ01,1121-40222020SUPERSCREW46,38.000,CA,,,1250000.00000,VND,,,47500000.00,,38.000,,0210114,E,,0210116,,HT21,,10,,Idemitsu,,,,0210115,,,,,A,,VN,,,,,,,,Y,,,,,E,,,,,,1250000.00000,VND
72,MWUDW6,W13651,LG,K0,4,6,LG24,0201275452,0210109,LUBLGQ42,MW42,,,0,0210123,,,LG,MWUDW6,K0,01,4,0201225,0201225,PR09,LG24,MW42,90,,0201275452,6,LUBLGQ42,1122-H055180SR1,15.000,TK,,,14735000.00000,VND,,,221025000.00,,15.000,0.000,0210109,E,,0210112,,HIDM,,10,,FORMOSA,,,,0210329,,,,,A,,TH,,,,,,,,Y,,,,,E,,,,,,14735000.00000,VND
73,MW0FT3,W13449,LG,00,7,0,LG16,0312223040,0210106,CHEOR667,B771,,,0,0210125,,,LG,MW0FT3,00,01,7,0201224,0201224,VNW0007819,LG16,B771,80,,0312223040,0,CHEOR667,1002-T0401A3623G,20.000,CA,,,479700.00000,VND,,,9594000.00,,20.000,,0210205,E,,0210207,,,,10,,VWR 6784-25,,C3,,0210317,,,,,,,DE,,,,,,,,,,,,,E,,,,,TOLUEN2.5,,
74,NW5EY8,W14261,LG,K0,2,6,LG24,0106596417,0210118,LUBLGR82,M275,,,0,0210125,,,LG,NW5EY8,K0,01,2,0210116,0210116,PR09,LG24,M275,50,,0106596417,6,LUBLGR82,1122-1A54250LE1282,42.000,CA,,,487300.00000,VND,,,20466600.00,,42.000,,0210118,E,,0210120,,LG07,,10,,MONOLEC LE 1282 TGL-250B,,,,0210310,,,,,A,,US,,,,,,,,Y,,,,,E,,,,,LUBLGR82,487300.00000,VND
75,MWTYB7,W13301,LG,K0,2,6,LG24,3002101337,0210104,FPFFP750,M2M3,,,0,0210125,,,LG,MWTYB7,K0,01,2,0201219,0201219,PR09,LG24,M2M3,14,,3002101337,6,FPFFP750,1501-513000,150.000,CA,,,24000.00000,VND,,,3600000.00,,150.000,0.000,0210104,E,,0210106,,HN9,,10,,APOLLO,,,,0210105,,,,,A,,VN,,,,,,,,Y,,,,,E,,,"PH??NG K? LI?N, TH? X? K? ANH, H? T?NH","3,2",,28000.00000,VND
76,MW0EY1,W13533,LG,00,6,0,LG16,0102146872,0210107,CHEMI411,B630,,,0,0210125,,,LG,MW0EY1,00,02,6,0201228,0201228,VNW0007819,LG16,B630,30,,0102146872,0,CHEMI414,1003-H0011066810,12.000,BX,,,1800000.00000,VND,,,21600000.00,,8.000,0.000,0210107,,,0210109,,,,10,,HONEYWELL/FLUKA 34828,,C3,,0210130,,,,,,,DE,,,,,,,,,,,,,E,,,,,CHEMI414,,
77,MW0EY1,W13533,LG,00,6,0,LG16,0102146872,0210107,CHEMI411,B630,,,0,0210125,,,LG,MW0EY1,00,01,6,0201228,0201228,VNW0007819,LG16,B630,30,,0102146872,0,CHEMI411,1003-K0011516105,100.000,CA,,,316000.00000,VND,,,31600000.00,,80.000,0.000,0210107,,,0210109,,,,10,,HONEYWELL/FLUKA 34840,,C3,,0210130,,,,,,,DE,,,,,,,,,,,,,E,,,,,CHEMI411,,
78,MW0406,W13975,LG,00,7,0,LG28,0101165079,0210113,CHEIP979,B771,,,0,0210126,,,LG,MW0406,00,01,7,0200530,0200702,VNW0007917,LG28,B771,30,,0101165079,0,CHEIP979,1001-A0501E08A,100.000,PC,,,540000.00000,VND,,,54000000.00,,35.000,,0210324,,,0210326,,,,10,,DONG ANH GAS 5.0,,C3,,M,,,,,,,VN,,,,,,,,,,,,,E,52,,,,ARGON 5.0N,,
79,NW0006,W13499,LG,K0,3,6,LG24,2900440536-005,0210107,CHEIN93,B334,,,0,0210126,,,LG,NW0006,K0,01,3,0210104,0210104,PR09,LG24,B334,7,,2900440536-005,6,CHEIN93,1001-C030301855D,300.000,PC,,,167000.00000,VND,,,50100000.00,,250.000,,0210331,,,0210402,,HDA1,,10,,BAC HA-INDUSTRIAL GAS,,,,M,,,,,A,,VN,,,,,,,,Y,,,,,E,,*,,,,,
80,MWW6W8,W13999,LG,K0,6,6,LG24,2900440536-005,0210114,CHEINF78,M610,,,0,0210126,,,LG,MWW6W8,K0,01,6,0201214,0201214,PR09,LG24,M610,5,,2900440536-005,6,CHEINF78,1001-O0013078A,1020.000,PC,,,40000.00000,VND,,,40800000.00,,350.000,,0210331,,,0210402,,HDA1,,10,,NGHE AN INDUSTRIAL GAS,,,,M,,,,,A,,VN,,,,,,,,Y,,,,,E,,,,,,,
81,MWM4W5,W62508,LG,00, ,1, ,HIMAGTW,0210109,LUBCQ111           A,BW40,, ,0,0210126,,,LG,MWM4W5,00,01,4,0201105,0201223,N000013207,532,BW40,60,23985889,HIMAGTW,1,LUBCQ111,1124-5HA2200RL46,32000.000,LT,,,2.50000,USD,2.525,1.000000,80000.00,80800.00,32000.000,0.000,0210113,E,,0210115,,,,,,HIMAG MAGNETIC RL46,1.0100,C2,,0210330,,,,,,,TW,,,,,110.00,0.20,,,,,,,,ZXZY,,,,4120-LUBCQ111,2.67000,VND
82,MWM4W5,W62538,LG,00, ,1, ,HIMAGTW,0210113,LUBCQ111           A,BW40,, ,0,0210126,,,LG,MWM4W5,00,01,4,0201105,0201223,N000013207,532,BW40,60,23985889,HIMAGTW,1,LUBCQ111,1124-5HA2200RL46,32000.000,LT,,,2.50000,USD,2.525,1.000000,80000.00,80800.00,32000.000,0.000,0210113,E,,0210115,,,,,,HIMAG MAGNETIC RL46,1.0100,C2,,0210330,,,,,,,TW,,,,,110.00,0.20,,,,,,,,ZXZY,,,,4120-LUBCQ111,2.67000,VND
83,MW0119,W14638,LG,00,5,0,LG14,0106793849,0210120,CHEIN857,B523,,*,1,0210126,132,,LG,MW0119,00,01,5,0200323,0200323,VNW0005359,LG14,B523,3,,0106793849,0,CHEIN857,1001-S0833986000,32000.000,KG,,,3800.00000,VND,,,121600000.00,,23190.000,,0210120,,,0210126,,,,10,,進榮 H2SO4 98%,,C3,,M,,,,,,,VN,,,,,,,,,,,,,E,52,,"x?m c?u ???ng, th?n nh?n hi?n,x? hi?n giang, huy?n th??ng tin, ha n?i","2,3",5230-044,,
84,MWSL10,W14591,LG,00,5,0,LG16,0102146872,0210123,CHEIP940,B523,,*,1,0210126,12,,LG,MWSL10,00,01,5,0201208,0210114,VNW0014054,LG16,B523,30,,0102146872,0,CHEIP940,1001-P0081E06230,51.000,CA,,,410000.00000,VND,,,20910000.00,,51.000,,0210123,E,,0210126,,,,10,,VWR 20624.310,,C3,,0210111,,,,,,,CH,,,,,,,,,,,,,E,52,,,,CHEIP940,410000.00000,VND
85,MWTJE5,W13891,LG,K0,4,6,LG24,0201275452,0210112,LUBLOT73,BW40,,,0,0210126,,,LG,MWTJE5,K0,01,4,0201207,0201207,PR09,LG24,BW40,90,,0201275452,6,LUBLOT73,1121-22052200E46,104.000,TK,,,19750000.00000,VND,,,2054000000.00,,104.000,0.000,0210112,E,,0210114,,HT21,,10,,Formosa,,,,M,,,,,A,,VN,,,,,,,,Y,,,,,E,,,,,LUBLOT73,19750000.00000,VND
86,MWUFC4,W13973,LG,K0,4,6,LG24,0201275452,0210113,LUBLGQ42,BW40,,,0,0210126,,,LG,MWUFC4,K0,01,4,0201228,0201228,PR09,LG24,BW40,90,,0201275452,6,LUBLGQ42,1122-H055180SR1,110.000,TK,,,14735000.00000,VND,,,1620850000.00,,110.000,,0210303,E,,0210305,,HIDM,,10,,FORMOSA,,,,0210331,,,,,A,,TH,,,,,,,,Y,,,,,E,,,,,LUBLGQ42,11025000.00000,VND
87,LWW9C4,W13302,LG,K0,6,6,LG32,0101165079,0210104,CHEINF78,M610,,,0,0210126,,,LG,LWW9C4,K0,01,6,0191231,0191231,PR09,LG32,M610,30,,0101165079,6,CHEINF78,1001-O0013078A,1000.000,PC,,,44500.00000,VND,,,44500000.00,,1000.000,0.000,0210104,E,,0210106,,HDA1,,10,,無,,,,M,,,,,A,,VN,,,,,,,,Y,,,,,E,,,,,,,
88,MW0405,W13974,LG,00,7,0,538,0101165079,0210113,CHEIP173,B771,,,0,0210126,,,LG,MW0405,00,01,7,0200616,0200702,N000000028,538,B771,30,,0101165079,0,CHEIP173,1001-A0503009A,40.000,TK,,,9450000.00000,VND,,,378000000.00,,10.000,,0210324,,,0210326,,,,10,,MESSER,,C3,,M,,,,,,,VN,,,,,,,,,,,,,E,,,,,ARGON LONG,,
89,MWQ2P0,W13351,LG,00,5,0,1B,0200835768,0210105,CHEIN376,B531,,,0,0210126,,,LG,MWQ2P0,00,01,5,0201020,0201020,N000000799,1B,B531,3,,0200835768,0,CHEIN376,1001-S0323456,1307453.000,KG,,,3760.00000,VND,,,4916023280.00,,1301820.000,,0210126,,,0210128,,,,10,,CHEIN376,,C3,,M,,,,,,,KR,,,,,,,,,,,,,E,52,,,"2,3",2230BPCD12,8818.00000,VND
90,MWQ2P0,W13487,LG,00,5,0,1B,0200835768,0210107,CHEIN376,B531,,,0,0210126,,,LG,MWQ2P0,00,01,5,0201020,0201020,N000000799,1B,B531,3,,0200835768,0,CHEIN376,1001-S0323456,1307453.000,KG,,,3760.00000,VND,,,4916023280.00,,1301820.000,,0210126,,,0210128,,,,10,,CHEIN376,,C3,,M,,,,,,,KR,,,,,,,,,,,,,E,52,,,"2,3",2230BPCD12,8818.00000,VND
91,MWUL62,W14299,LG,K0,5,6,LG24,2900440536-005,0210119,CHEINF78,M5M4,,,0,0210127,,,LG,MWUL62,K0,01,5,0210118,0210118,VNW0007917,LG24,M5M4,5,2900440536-005,2900440536-005,6,CHEINF78,1001-O0013078A,10.000,PC,,,40000.00000,VND,,,400000.00,,10.000,,0210119,E,,0210121,,HDA1,,10,,NGHE AN INDUSTRIAL GAS,,,,M,,,,,,,VN,,,,,,,,Y,,,,,E,,,,,,40000.00000,VND
92,LWW8D1,W13998,LG,00,6,0,5C,2900440536-005,0210114,CHEIN535,M610,,,0,0210127,,,LG,LWW8D1,00,01,6,0191126,0191126,N000000028,5C,M610,4,,2900440536-005,0,CHEIN535,1001-C0303609A,1000.000,PC,,,200000.00000,VND,,,200000000.00,,760.000,,0210403,,,0210406,,,,10,,BAC HA INDUSTRIAL,,C3,,M,,,,,,,VN,,,,,,,,,,,,,E,,*,,,,,
93,NW0006,W13845,LG,K0,3,6,LG24,2900440536-005,0210112,CHEIN93,B334,,,0,0210127,,,LG,NW0006,K0,01,3,0210104,0210104,PR09,LG24,B334,7,,2900440536-005,6,CHEIN93,1001-C030301855D,300.000,PC,,,167000.00000,VND,,,50100000.00,,250.000,,0210331,,,0210402,,HDA1,,10,,BAC HA-INDUSTRIAL GAS,,,,M,,,,,A,,VN,,,,,,,,Y,,,,,E,,*,,,,,
94,MWQCB7,W13676,LG,00,6,0,LG28,0105875143,0210109,CHEIP865,M610,,,0,0210127,,,LG,MWQCB7,00,02,6,0201117,0201117,VNW0007917,LG28,M610,60,,0105875143,0,CHEIP865,1001-S032399454H,260.000,KG,,,18500.00000,VND,,,4810000.00,,260.000,0.000,0210109,E,,0210112,,,,10,,KHI SODIUM HYDROXIDE,,C3,,0210119,,,,,,,CN,,,,,,,,,,,,,E,52,,,,CHEIP865,20000.00000,VND
95,MWW4B4,W14064,LG,00,5,0,LG28,0310524109,0210114,WACIAJ42,M5M2,,,0,0210127,,,LG,MWW4B4,00,01,5,0201013,0201013,VNW0007917,LG28,M5M2,90,,0310524109,0,WACIAJ42,1403-56620010CA80PHREAGENTRK,1.000,TK,,,2800000.00000,VND,,,2800000.00,,1.000,,0210114,E,,0210116,,,,10,,ENDRESS+HAUSER CY80PH-E2+SF,,C3,,0210114,,,,,,,DE,,,,,,,,,,,,,E,ZY,,,,WACIAJ42,,
96,MWQKE9,W13986,LG,K0,2,6,LG24,2900440536-005,0210113,FUEIG79,M2M2,,,0,0210127,,,LG,MWQKE9,K0,01,2,0200924,0200924,PR09,LG24,M2M2,5,,2900440536-005,6,FUEIG79,1115-3009980505A,90.000,PC,,,445000.00000,VND,,,40050000.00,,90.000,,0210301,E,,0210303,,HDA,,10,,NGHE AN INDUSTRIAL GAS,,,,M,,,,,A,,VN,,,,,,,,Y,,,,,E,,,,,FUEIG79,545000.00000,VND
97,NW57F9,W14298,LG,K0,5,6,LG24,2900440536-005,0210119,CHEINF78,M5M4,,,0,0210127,,,LG,NW57F9,K0,01,5,0210118,0210118,VNW0007917,LG24,M5M4,5,2900440536-005,2900440536-005,6,CHEINF78,1001-O0013078A,10.000,PC,,,40000.00000,VND,,,400000.00,,10.000,,0210119,E,,0210121,,HDA1,,10,,NGHE AN INDUSTRIAL GAS,,,,M,,,,,,,VN,,,,,,,,Y,,,,,E,,,,,,40000.00000,VND
98,MW0G00,W13900,LG,K0,4,6,LG24,2900440536-005,0210112,CHEINF78,BW40,,,0,0210127,,,LG,MW0G00,K0,01,4,0201203,0201203,PR09,LG24,BW40,5,,2900440536-005,6,CHEINF78,1001-O0013078A,510.000,PC,,,40000.00000,VND,,,20400000.00,,120.000,,0210320,,,0210323,,HDA1,,10,,NGHE AN INDUSTRIAL GAS,,,,M,,,,,A,,VN,,,,,,,,Y,,,,,E,,,,,,,
99,MWTT03,W13361,LG,K0,2,6,LG24,2900440536-005,0210105,CHEINF78,M2M3,,,0,0210127,,,LG,MWTT03,K0,01,2,0201210,0201210,PR09,LG24,M2M3,5,,2900440536-005,6,CHEINF78,1001-O0013078A,180.000,PC,,,40000.00000,VND,,,7200000.00,,180.000,,0210309,E,,0210311,,HDA1,,10,,NGHE AN INDUSTRIAL GAS,,,,M,,,,,A,,VN,,,,,,,,Y,,,,,E,,,,,,550000.00000,VND
100,MW0AA9,W13428,LG,K0,3,6,LG24,2900440536-005,0210106,CHEINF78,BW3M,,,0,0210127,,,LG,MW0AA9,K0,01,3,0200822,0200822,PR09,LG24,BW3M,5,,2900440536-005,6,CHEINF78,1001-O0013078A,1020.000,PC,,,40000.00000,VND,,,40800000.00,,1020.000,,0210226,E,,0210227,,HDA1,,10,,NGHE AN INDUSTRIAL GAS,,,,M,,,,,A,,VN,,,,,,,,Y,,,,,E,,,,,,,
101,MW0AA9,W13440,LG,K0,3,6,LG24,2900440536-005,0210106,CHEINF78,BW3M,,,0,0210127,,,LG,MW0AA9,K0,01,3,0200822,0200822,PR09,LG24,BW3M,5,,2900440536-005,6,CHEINF78,1001-O0013078A,1020.000,PC,,,40000.00000,VND,,,40800000.00,,1020.000,,0210226,E,,0210227,,HDA1,,10,,NGHE AN INDUSTRIAL GAS,,,,M,,,,,A,,VN,,,,,,,,Y,,,,,E,,,,,,,
102,MW0D35,W13654,LG,K0,4,6,LG24,2900440536-005,0210109,CHEINF78,BW40,,,0,0210127,,,LG,MW0D35,K0,01,4,0201013,0201013,PR09,LG24,BW40,5,,2900440536-005,6,CHEINF78,1001-O0013078A,300.000,PC,,,40000.00000,VND,,,12000000.00,,300.000,,0210123,E,,0210126,,HDA1,,10,,NGHE AN INDUSTRIAL GAS,,,,M,,,,,A,,VN,,,,,,,,Y,,,,,E,,,,,,,
