   ,PURNO,RCVNO,CO,LNO,DIV,PURID,PURPRW,VNDNO,RCVDAT,MTNO,DLSTK,QLMK,OVDMK,ANS,GFDAT,OVDDYS,MTPAYDAT,CO,PURNO,ORDLNO,IT,DIV,ORDDAT,KINDAT,KINEMP,PURPRW,DLSTK,MKDYS,INQVND,ORDVND,PURID,MTNO,SPECID,ORDCAQQTY,CAQUN,ORDCPRQTY,CPRUN,CPRUP,CUCY,CIFUP,EXR,OCRYTAMT,CIFTAMT,ACRCVQTY,ACCPRRCVQTY,RCVDAT,ENDMK,DLABMK,RCVWRFDAT,DLHNTPRTMK,CNTRNO,CSTIDX,MLDTAXR,ISPMK,BRND,CIFCIFR,FRMID,RASHMK,SCDDAT,PAYENDMK,NCRDAT,AGRSUPPIVDDOC,PAYID,IVID,PAYTRM,ORGI,DRSUPPMK,DRSUPPDATNUM,ANNOUPSUPPMK,SIGNMK,OVSHPR,OVDPUNR,OVDPUNRUPL,CNTRPEMK,JBSAFMK,DLSITE,HLISID,BIDCLASSDATE,WWWMK,APKID,EMGPURMK,PLADDR,COTYPE,PURSTDNO,BGUP,BGCUCY
8960,MW7983,W60615,LG,P0, ,1, ,CINYETA,0200702,WACWDL46           A,B410,, ,0,0200714,,,LG,MW7983,P0,02,4,0200227,0200227,N000000710,1R,B410,120,16125060,CINYETA,1,WACWDL46,1410-67652001VN2200,400.000,KG,,,6.08000,USD,6.141,1.000000,2432.00,2456.32,400.000,0.000,0200702,E,,0200711,,ZK,,,,Cinyea CYB-VN 2200,1.0100,C2,,0200905,,,,,,,,,,,,,0.00,0.00,,,,,,,51,,,,,6.40000,VND
8961,LW0CS0,W03257,LG,K0,5,6,LG3,2802022805,0200711,CHEINA58,B512,,*,1,0200714,12,,LG,LW0CS0,K0,01,5,0190531,0190531,PR09,LG3,B512,10,,2802022805,6,CHEINA58,1001-S0333016,200000.000,KG,,,3116.00000,VND,,,623200000.00,,199900.000,,0210202,E,,0210205,,HQT4,,10,,Viet Nam,,,,M,,,,,A,,,,,,,,,,Y,,,,,E,52,,,,CPGAS5120-80000,,
8962,MW98F3,W01458,LG,00,3,0,5C,3002081514,0200608,LUBLGN78,MW34,,,0,0200714,,,LG,MW98F3,00,01,3,0200522,0200522,N000000028,5C,MW34,15,,3002081514,0,LUBLGN78,1122-DAA5180SOG3000,900.000,KG,,,370500.00000,VND,,,333450000.00,,900.000,0.000,0200612,E,,0200614,,,,10,,TACBECON,,C3,,0200609,,,,,,,ES,,,,,,,,,,,,,E,,,,,,380000.00000,VND
8963,MWKZ97,W02708,LG,K0,6,6,LG10,0101394777-009,0200630,LUBRI537,M610,,,0,0200714,,,LG,MWKZ97,K0,01,6,0200602,0200602,PR09,LG10,M610,30,,0101394777-009,6,LUBRI537,1125-01AG1412WD40,72.000,CA,,,77400.00000,VND,,,5572800.00,,72.000,0.000,0200630,E,,0200702,,F311,,10,,WD40,,,,0200706,,,,,A,,CN,,,,,,,,Y,,,,,E,,,,,,80000.00000,VND
8964,MWK7M8,W03251,LG,00,5,0,1B,0101515887,0200711,CHEINA58,B511,,*,1,0200714,2,,LG,MWK7M8,00,01,5,0200605,0200605,N000000799,1B,B511,3,,0101515887,0,CHEINA58,1001-S0333016,90000.000,KG,,,3200.00000,VND,,,288000000.00,,89680.000,0.000,0200820,,,0200822,,,,10,,N,,C3,,M,,,,,,,VN,,,,,,,,,,,,,E,52,,,"1,2,3",CP51100072,3116.00000,VND
8965,MWK7M8,W03250,LG,00,5,0,1B,0101515887,0200711,CHEINA58,B511,,*,1,0200714,23,,LG,MWK7M8,00,01,5,0200605,0200605,N000000799,1B,B511,3,,0101515887,0,CHEINA58,1001-S0333016,90000.000,KG,,,3200.00000,VND,,,288000000.00,,89680.000,0.000,0200820,,,0200822,,,,10,,N,,C3,,M,,,,,,,VN,,,,,,,,,,,,,E,52,,,"1,2,3",CP51100072,3116.00000,VND
8966,MW03S5,W03297,LG,00,7,0,LG28,0105295865,0200711,CHEORLGMW03S501,B771,,*,1,0200714,4,,LG,MW03S5,00,01,7,0200505,0200505,VNW0007917,LG28,B771,60,,0105295865,0,CHEORLGMW03S501,1002-P0081A7623G,4.000,CA,,,475000.00000,VND,,,1900000.00,,4.000,0.000,0200711,E,,0200714,,,,10,,FISHER P/1760/17,,C3,,0200707,,,,,,,GB,,,,,,,,,,,,,E,,,,,PETROLEUM.E,,
8967,MW0244,W03299,LG,00,7,0,LG3,0105295865,0200711,CHEOR414,B771,,*,1,0200714,10,,LG,MW0244,00,01,7,0200330,0200330,VNW0006524,LG3,B771,90,,0105295865,0,CHEOR414,1002-S0461A114J0,8.000,CA,,,500000.00000,VND,,,4000000.00,,8.000,0.000,0200711,E,,0200714,,,,10,,FISHER S/8641/53,,C3,,0200701,,,,,,,GB,,,,,,,,,,,,,E,,,,,SUFAMIC ACID,,
8968,MW03Y9,W03298,LG,00,7,0,LG28,0105295865,0200711,CHEMI363,B771,,*,1,0200714,2,,LG,MW03Y9,00,01,7,0200507,0200507,VNW0007917,LG28,B771,60,,0105295865,0,CHEMI363,1003-K0011A36230,10.000,CA,,,570000.00000,VND,,,5700000.00,,10.000,0.000,0200711,E,,0200714,,,,10,,FISHER M/4050/15,,C3,,0200709,,,,,,,GB,,,,,,,,,,,,,E,,,,,HYDRANAL-M,,
8969,MW03N5,W03300,LG,B0,5,0,LG16,0105295865,0200711,CHEORR88,B523,,*,1,0200714,4,,LG,MW03N5,B0,02,5,0200505,0200505,VNW0007819,LG16,B523,60,,0105295865,0,CHEORR88,1002-S0681A314A0,4.000,CA,,,980000.00000,VND,,,3920000.00,,4.000,0.000,0200711,E,,0200714,,,,10,,ACROS 132851000,,C3,,0200707,,,,,,,CN,,,,,,,,,,,,,E,,,,,5230H031,,
8970,MW0290,W02304,LG,A0,6,0,LG28,0105875143,0200622,CHEMI394,B630,,,0,0200714,,,LG,MW0290,A0,05,6,0200504,0200504,VNW0007917,LG28,B630,120,,0105875143,0,CHEMI393,1003-K0011496230,4.000,CA,,,4250000.00000,VND,,,17000000.00,,4.000,0.000,0200622,E,,0200624,,,,10,,HYDRANAL COMPOSITE 10 34805-1L,,C3,,0200904,,,,,,,DE,,,,,,,,,,,,,E,,,,,CHEMI393,,
8971,MW0290,W02304,LG,A0,6,0,LG28,0105875143,0200622,CHEMI394,B630,,,0,0200714,,,LG,MW0290,A0,04,6,0200504,0200504,VNW0007917,LG28,B630,120,,0105875143,0,CHEMI396,1003-K0021A06810,3.000,BX,,,2500000.00000,VND,,,7500000.00,,3.000,0.000,0200622,E,,0200624,,,,10,,HYDRANAL NATER STANDARD 348L8-40ML,,C3,,0200904,,,,,,,DE,,,,,,,,,,,,,E,,,,,CHEMI396,,
8972,MW0290,W02304,LG,A0,6,0,LG28,0105875143,0200622,CHEMI394,B630,,,0,0200714,,,LG,MW0290,A0,03,6,0200504,0200504,VNW0007917,LG28,B630,120,,0105875143,0,CHEMI392,1003-K0011486230,5.000,CA,,,7285000.00000,VND,,,36425000.00,,5.000,0.000,0200622,E,,0200624,,,,10,,HYDRANAL COULOMAT AG 34836-1L,,C3,,0200904,,,,,,,DE,,,,,,,,,,,,,E,,,,,CHEMI392,,
8973,MW0290,W02304,LG,A0,6,0,LG28,0105875143,0200622,CHEMI394,B630,,,0,0200714,,,LG,MW0290,A0,01,6,0200504,0200504,VNW0007917,LG28,B630,120,,0105875143,0,CHEMI394,1003-K0011E06230,3.000,CA,,,1335000.00000,VND,,,4005000.00,,3.000,0.000,0200622,E,,0200624,,,,10,,HYDRANAL METHANOL DRY 34+41-12,,C3,,0200904,,,,,,,DE,,,,,,,,,,,,,E,,,,,CHEMI394,,
8974,MW0553,W02384,LG,00,6,0,LG14,0105295865,0200624,CHEORF78,B630,,,0,0200714,,,LG,MW0553,00,01,6,0200608,0200608,VNW0005359,LG14,B630,60,,0105295865,0,CHEORF78,1002-I0211A3623G,25.000,CA,,,390000.00000,VND,,,9750000.00,,25.000,0.000,0200624,E,,0200626,,,,10,,FISHER P/7507/17,,C3,,0200810,,,,,,,GB,,,,,,,,,,,,,E,52,,,,CHEORF78,,
8975,MW94F6,W60627,LG,P0, ,1, ,CINYETA,0200702,WACWDL39           A,B221,, ,0,0200715,,,LG,MW94F6,P0,02,2,0200408,0200408,N000100682,1R,B221,120,16125060,CINYETA,1,WACWDL46,1410-67652001VN2200,50.000,KG,,,6.08000,USD,6.141,1.000000,304.00,307.04,50.000,0.000,0200702,E,,0200711,,ZK,,,,Cinyea CYB-VN 2200,1.0100,C2,,0201015,,,,,,,,,,,,,0.00,0.00,,,,,,,51,,,,2230BPCD6-2,6.40000,VND
8976,MW00V0,W01965,LG,00,4,0,LG14,3002033246,0200616,PASFPT21,BW40,,,0,0200715,,,LG,MW00V0,00,01,4,0200414,0200414,VNW0005359,LG14,BW40,60,,3002033246,0,PASFPT21,1203-3500013001BP150,20.000,GL,,,1000000.00000,VND,,,20000000.00,,20.000,0.000,0200616,E,,0200618,,,,10,,BERLIN BP150,,C3,,0200616,,,,,,,TW,,,,,,,,,,,,,E,,,,"2,3,5",SONTRONGSUOT,,
8977,MW0290,W02380,LG,B0,6,0,LG28,0310226078,0200624,CHEMI390,B630,,,0,0200715,,,LG,MW0290,B0,02,6,0200504,0200504,VNW0007917,LG28,B630,90,,0310226078,0,CHEMI390,1003-K0011476105,30.000,CA,,,370000.00000,VND,,,11100000.00,,30.000,0.000,0200624,E,,0200626,,,,10,,HONEYWELL,,C3,,0200805,,,,,,,DE,,,,,,,,,,,,,E,,,,,CHEMI390,,
8978,MW8QW0,W60374,LG,P0, ,1, ,FORMOTW8,0200611,WACWDU79           A,B331,, ,0,0200715,,,LG,MW8QW0,P0,01,3,0200330,0200330,N000100682,1R,B331,30,63265680,FORMOTW8,1,WACWDU79,1410-06650001VSD330,4067.000,KG,,,2.98000,USD,3.010,1.000000,12119.66,12240.86,4067.000,0.000,0200611,E,,0200617,,Z036,,,,VSD-330,1.0100,C2,,0201010,,,,,,,,,,,,,0.20,,,,,,,,,,,,331VSD330,2.98000,VND
8979,MW94F6,W60626,LG,P0, ,1, ,CINYETA,0200702,WACWDL46           A,B221,, ,0,0200715,,,LG,MW94F6,P0,01,2,0200408,0200408,N000100682,1R,B221,120,16125060,CINYETA,1,WACWDL39,1410-04652001CYBVO2000,75.000,KG,,,5.55000,USD,5.606,1.000000,416.25,420.41,75.000,0.000,0200702,E,,0200711,,ZK,,,,Cinyea CYB-VO 2000,1.0100,C2,,0201015,,,,,,,,,,,,,0.00,0.00,,,,,,,51,,,,2230BPCD7,5.84000,VND
8980,MW94F6,W60626,LG,P0, ,1, ,CINYETA,0200702,WACWDL46           A,B221,, ,0,0200715,,,LG,MW94F6,P0,02,2,0200408,0200408,N000100682,1R,B221,120,16125060,CINYETA,1,WACWDL46,1410-67652001VN2200,50.000,KG,,,6.08000,USD,6.141,1.000000,304.00,307.04,50.000,0.000,0200702,E,,0200711,,ZK,,,,Cinyea CYB-VN 2200,1.0100,C2,,0201015,,,,,,,,,,,,,0.00,0.00,,,,,,,51,,,,2230BPCD6-2,6.40000,VND
8981,MW8AW7,W60373,LG,P0, ,1, ,FORMOTW8,0200611,WACWDT77           A,B331,, ,0,0200715,,,LG,MW8AW7,P0,01,3,0200320,0200320,N000000710,1R,B331,30,63265680,FORMOTW8,1,WACWDT77,1410-08650001VSA201,8450.000,KG,,,3.00000,USD,3.030,1.000000,25350.00,25603.50,8450.000,0.000,0200611,E,,0200617,,Z036,,,,FORMOSA,1.0100,C2,,0200930,,,,,,,,,,,,,0.20,,,,,,,,,,,,331VSA201,3.00000,VND
8982,MWJ2S9,W60625,LG,P0, ,1, ,CINYETA,0200702,WACWDL58           A,B221,, ,0,0200715,,,LG,MWJ2S9,P0,02,2,0200427,0201013,N000100682,1R,B221,120,16125060,CINYETA,1,WACWDL79,1410-03652000VMA796,2000.000,KG,,,3.49000,USD,3.525,1.000000,6980.00,7049.80,2000.000,0.000,0201103,E,,0201106,,ZK,,,,Cinyea CYC-VMA 796,1.0100,C2,,0201225,,,,,,,,,,,,,0.00,0.00,,,,,,,51,,,,2230BPCD1,3.60000,VND
8983,MWJ2S9,W60625,LG,P0, ,1, ,CINYETA,0200702,WACWDL58           A,B221,, ,0,0200715,,,LG,MWJ2S9,P0,01,2,0200427,0200427,N000100682,1R,B221,120,16125060,CINYETA,1,WACWDL58,1410-03652000VCLOSETROL360,1000.000,KG,,,5.96000,USD,6.020,1.000000,5960.00,6019.60,1000.000,0.000,0200702,,,0200711,,ZK,,,,Cinyea CYC-Vclosetrol360,1.0100,C2,,0201105,,,,,,,,,,,,,0.00,0.00,,,,,,,51,,,,2230BPCD8,6.02000,VND
8984,MW5JQ7,W60629,LG,P0, ,1, ,CINYETA,0200702,WACWDL80           A,B221,, ,0,0200715,,,LG,MW5JQ7,P0,01,2,0200116,0200116,N000000710,1R,B221,120,16125060,CINYETA,1,WACWDL80,1410-08652000VMA828,5125.000,KG,,,5.40000,USD,5.454,1.000000,27675.00,27951.75,5125.000,0.000,0200702,E,,0200711,,ZK,,,,CINYEA CYC-VMA828,1.0100,C2,,0200725,,,,,,,,,,,,,,,,,,,,,51,,,,2230BPCD2,5.40000,VND
8985,MW94F6,W60627,LG,P0, ,1, ,CINYETA,0200702,WACWDL39           A,B221,, ,0,0200715,,,LG,MW94F6,P0,03,2,0200408,0200408,N000100682,1R,B221,120,16125060,CINYETA,1,WACWDL52,1410-34652001VMIOTROL800,2000.000,KG,,,6.37000,USD,6.434,1.000000,12740.00,12867.40,2000.000,0.000,0200530,,,0200603,,ZK,,,,Cinyea CYC-Vmiotrol 800,1.0100,C2,,0201015,,,,,,,,,,,,,0.00,0.00,,,,,,,51,,,,2230BPCD4,6.57000,VND
8986,LWW8G7,W03324,LG,00,5,0,LG4,3600725726,0200713,PASFP630,M5M1,,*,1,0200715,3,,LG,LWW8G7,00,01,5,0191204,0191204,VNW0000341,LG4,M5M1,30,,3600725726,0,PASFP630,1203-1204313001,73.000,GL,,,450000.00000,VND,,,32850000.00,,73.000,0.000,0200713,E,,0200715,,,,10,,RAINBOW NO 745#43,,C3,,M,,,,,,,VN,,,,,,,,,,,,,E,,,,,,,
8987,MW94F6,W60627,LG,P0, ,1, ,CINYETA,0200702,WACWDL39           A,B221,, ,0,0200715,,,LG,MW94F6,P0,01,2,0200408,0200408,N000100682,1R,B221,120,16125060,CINYETA,1,WACWDL39,1410-04652001CYBVO2000,75.000,KG,,,5.55000,USD,5.606,1.000000,416.25,420.41,75.000,0.000,0200702,E,,0200711,,ZK,,,,Cinyea CYB-VO 2000,1.0100,C2,,0201015,,,,,,,,,,,,,0.00,0.00,,,,,,,51,,,,2230BPCD7,5.84000,VND
8988,MW94F6,W60626,LG,P0, ,1, ,CINYETA,0200702,WACWDL46           A,B221,, ,0,0200715,,,LG,MW94F6,P0,03,2,0200408,0200408,N000100682,1R,B221,120,16125060,CINYETA,1,WACWDL52,1410-34652001VMIOTROL800,2000.000,KG,,,6.37000,USD,6.434,1.000000,12740.00,12867.40,2000.000,0.000,0200530,,,0200603,,ZK,,,,Cinyea CYC-Vmiotrol 800,1.0100,C2,,0201015,,,,,,,,,,,,,0.00,0.00,,,,,,,51,,,,2230BPCD4,6.57000,VND
8989,MWLG33,W03131,LG,K0,2,6,LG24,3002081514,0200708,LUBLG697,MW27,,,0,0200715,,,LG,MWLG33,K0,01,2,0200704,0200704,VNW0005359,LG24,MW27,10,3002081514,3002081514,6,LUBLG697,1122-CAA5016SG1000S,48.000,KG,,,427500.00000,VND,,,20520000.00,,48.000,0.000,0200708,E,,0200710,,LG1M,,10,,TACBECON,,,,0200801,,,,,,,US,,,,,,,,Y,,,,,E,,,,,2751-TACBECON,450000.00000,VND
8990,LW0574,W01781,LG,C0,5,0,LG20,0700212306,0200613,CHEIP563,B511,,,0,0200716,,,LG,LW0574,C0,01,5,0190807,0190807,VNW0006629,LG20,B511,40,,0700212306,0,CHEIP563,1001-C0133902,5000.000,MT,,,231000.00000,VND,,,1155000000.00,,4493.750,0.000,0200922,,,0200924,,,,10,,CACO3>=90%,,C3,,M,,,,,,,VN,,,,,,,,,,,,,E,,,,,CPGAS5120-00074,,
8991,LW0574,W01322,LG,C0,5,0,LG20,0700212306,0200605,CHEIP563,B511,,,0,0200716,,,LG,LW0574,C0,01,5,0190807,0190807,VNW0006629,LG20,B511,40,,0700212306,0,CHEIP563,1001-C0133902,5000.000,MT,,,231000.00000,VND,,,1155000000.00,,4493.750,0.000,0200922,,,0200924,,,,10,,CACO3>=90%,,C3,,M,,,,,,,VN,,,,,,,,,,,,,E,,,,,CPGAS5120-00074,,
8992,MW5F12,W60623,LG,P0, ,1, ,CINYETA,0200702,WACWDM12           A,B211,, ,0,0200716,,,LG,MW5F12,P0,01,2,0200117,0210203,N000000710,1R,B211,120,16125060,CINYETA,1,WACWDM12,1410-07150151VAP111,11655.000,KG,,,6.70000,USD,6.767,1.000000,78088.50,78869.39,11490.000,,0210326,,,0210330,,ZK,,,,CINYEA CYW-VAP111,1.0100,C2,,0210525,,,,,,,,,,,,,,,,,,,,,51,,,,,153000.00000,VND
8993,MW9DG2,W60375,LG,P0, ,1, ,FORMOTW8,0200611,WACWDU78           A,B331,, ,0,0200716,,,LG,MW9DG2,P0,01,3,0200420,0200420,N000100682,1R,B331,30,63265680,FORMOTW8,1,WACWDU78,1410-06650001VOD200,4011.000,KG,,,2.88000,USD,2.909,1.000000,11551.68,11667.20,4011.000,0.000,0200611,E,,0200617,,Z036,,,,VOD-200,1.0100,C2,,0201025,,,,,,,,,,,,,0.20,,,,,,,,,,,,331VOD200,2.88000,VND
8994,LW0574,W01254,LG,C0,5,0,LG20,0700212306,0200604,CHEIP563,B511,,,0,0200716,,,LG,LW0574,C0,01,5,0190807,0190807,VNW0006629,LG20,B511,40,,0700212306,0,CHEIP563,1001-C0133902,5000.000,MT,,,231000.00000,VND,,,1155000000.00,,4493.750,0.000,0200922,,,0200924,,,,10,,CACO3>=90%,,C3,,M,,,,,,,VN,,,,,,,,,,,,,E,,,,,CPGAS5120-00074,,
8995,LW0574,W01175,LG,C0,5,0,LG20,0700212306,0200603,CHEIP563,B511,,,0,0200716,,,LG,LW0574,C0,01,5,0190807,0190807,VNW0006629,LG20,B511,40,,0700212306,0,CHEIP563,1001-C0133902,5000.000,MT,,,231000.00000,VND,,,1155000000.00,,4493.750,0.000,0200922,,,0200924,,,,10,,CACO3>=90%,,C3,,M,,,,,,,VN,,,,,,,,,,,,,E,,,,,CPGAS5120-00074,,
8996,LW0574,W99794,LG,C0,5,0,LG20,0700212306,0200508,CHEIP563,B511,,,0,0200716,,,LG,LW0574,C0,01,5,0190807,0190807,VNW0006629,LG20,B511,40,,0700212306,0,CHEIP563,1001-C0133902,5000.000,MT,,,231000.00000,VND,,,1155000000.00,,4493.750,0.000,0200922,,,0200924,,,,10,,CACO3>=90%,,C3,,M,,,,,,,VN,,,,,,,,,,,,,E,,,,,CPGAS5120-00074,,
8997,MW04D4,W03391,LG,00,7,0,LG28,0106842976,0200714,CHEIP737,B771,,*,1,0200716,1,,LG,MW04D4,00,01,7,0200509,0200509,VNW0007917,LG28,B771,60,,0106842976,0,CHEIP737,1001-T0041L461J0,2.000,CA,,,2850000.00000,VND,,,5700000.00,,2.000,0.000,0200714,E,,0200716,,,,10,,C061.5N05FP.L5,,C3,,0200713,,,,,,,BG,,,,,,,,,,,,,E,,,,,TI 1000PPM,,
8998,MW0661,W60622,LG,P0, ,1, ,CINYETA,0200702,WACWDL62           A,B211,, ,0,0200716,,,LG,MW0661,P0,01,2,0200527,0200527,N000100682,1R,B211,120,16125060,CINYETA,1,WACWDL62,1410-34652000VMIOTROL455,1000.000,KG,,,5.42000,USD,5.474,1.000000,5420.00,5474.20,1000.000,0.000,0200702,E,,0200711,,ZK,,,,Cinyea CYC-VMiotrol455,1.0100,C2,,0201005,,,,,,,,,,,,,0.00,0.00,,,,,,,51,,,,CY-VMIOTROL455,,
8999,LW0574,W01671,LG,C0,5,0,LG20,0700212306,0200611,CHEIP563,B511,,,0,0200716,,,LG,LW0574,C0,01,5,0190807,0190807,VNW0006629,LG20,B511,40,,0700212306,0,CHEIP563,1001-C0133902,5000.000,MT,,,231000.00000,VND,,,1155000000.00,,4493.750,0.000,0200922,,,0200924,,,,10,,CACO3>=90%,,C3,,M,,,,,,,VN,,,,,,,,,,,,,E,,,,,CPGAS5120-00074,,
9000,LW0574,W01598,LG,C0,5,0,LG20,0700212306,0200611,CHEIP563,B511,,,0,0200716,,,LG,LW0574,C0,01,5,0190807,0190807,VNW0006629,LG20,B511,40,,0700212306,0,CHEIP563,1001-C0133902,5000.000,MT,,,231000.00000,VND,,,1155000000.00,,4493.750,0.000,0200922,,,0200924,,,,10,,CACO3>=90%,,C3,,M,,,,,,,VN,,,,,,,,,,,,,E,,,,,CPGAS5120-00074,,
9001,LW0574,W01561,LG,C0,5,0,LG20,0700212306,0200610,CHEIP563,B511,,,0,0200716,,,LG,LW0574,C0,01,5,0190807,0190807,VNW0006629,LG20,B511,40,,0700212306,0,CHEIP563,1001-C0133902,5000.000,MT,,,231000.00000,VND,,,1155000000.00,,4493.750,0.000,0200922,,,0200924,,,,10,,CACO3>=90%,,C3,,M,,,,,,,VN,,,,,,,,,,,,,E,,,,,CPGAS5120-00074,,
9002,LW0574,W01554,LG,C0,5,0,LG20,0700212306,0200610,CHEIP563,B511,,,0,0200716,,,LG,LW0574,C0,01,5,0190807,0190807,VNW0006629,LG20,B511,40,,0700212306,0,CHEIP563,1001-C0133902,5000.000,MT,,,231000.00000,VND,,,1155000000.00,,4493.750,0.000,0200922,,,0200924,,,,10,,CACO3>=90%,,C3,,M,,,,,,,VN,,,,,,,,,,,,,E,,,,,CPGAS5120-00074,,
9003,LW0574,W01530,LG,C0,5,0,LG20,0700212306,0200609,CHEIP563,B511,,,0,0200716,,,LG,LW0574,C0,01,5,0190807,0190807,VNW0006629,LG20,B511,40,,0700212306,0,CHEIP563,1001-C0133902,5000.000,MT,,,231000.00000,VND,,,1155000000.00,,4493.750,0.000,0200922,,,0200924,,,,10,,CACO3>=90%,,C3,,M,,,,,,,VN,,,,,,,,,,,,,E,,,,,CPGAS5120-00074,,
9004,LW0574,W01494,LG,C0,5,0,LG20,0700212306,0200609,CHEIP563,B511,,,0,0200716,,,LG,LW0574,C0,01,5,0190807,0190807,VNW0006629,LG20,B511,40,,0700212306,0,CHEIP563,1001-C0133902,5000.000,MT,,,231000.00000,VND,,,1155000000.00,,4493.750,0.000,0200922,,,0200924,,,,10,,CACO3>=90%,,C3,,M,,,,,,,VN,,,,,,,,,,,,,E,,,,,CPGAS5120-00074,,
9005,LW0574,W01493,LG,C0,5,0,LG20,0700212306,0200608,CHEIP563,B511,,,0,0200716,,,LG,LW0574,C0,01,5,0190807,0190807,VNW0006629,LG20,B511,40,,0700212306,0,CHEIP563,1001-C0133902,5000.000,MT,,,231000.00000,VND,,,1155000000.00,,4493.750,0.000,0200922,,,0200924,,,,10,,CACO3>=90%,,C3,,M,,,,,,,VN,,,,,,,,,,,,,E,,,,,CPGAS5120-00074,,
9006,LW0574,W01429,LG,C0,5,0,LG20,0700212306,0200608,CHEIP563,B511,,,0,0200716,,,LG,LW0574,C0,01,5,0190807,0190807,VNW0006629,LG20,B511,40,,0700212306,0,CHEIP563,1001-C0133902,5000.000,MT,,,231000.00000,VND,,,1155000000.00,,4493.750,0.000,0200922,,,0200924,,,,10,,CACO3>=90%,,C3,,M,,,,,,,VN,,,,,,,,,,,,,E,,,,,CPGAS5120-00074,,
9007,LW0574,W01739,LG,C0,5,0,LG20,0700212306,0200612,CHEIP563,B511,,,0,0200716,,,LG,LW0574,C0,01,5,0190807,0190807,VNW0006629,LG20,B511,40,,0700212306,0,CHEIP563,1001-C0133902,5000.000,MT,,,231000.00000,VND,,,1155000000.00,,4493.750,0.000,0200922,,,0200924,,,,10,,CACO3>=90%,,C3,,M,,,,,,,VN,,,,,,,,,,,,,E,,,,,CPGAS5120-00074,,
9008,LW0574,W01727,LG,C0,5,0,LG20,0700212306,0200612,CHEIP563,B511,,,0,0200716,,,LG,LW0574,C0,01,5,0190807,0190807,VNW0006629,LG20,B511,40,,0700212306,0,CHEIP563,1001-C0133902,5000.000,MT,,,231000.00000,VND,,,1155000000.00,,4493.750,0.000,0200922,,,0200924,,,,10,,CACO3>=90%,,C3,,M,,,,,,,VN,,,,,,,,,,,,,E,,,,,CPGAS5120-00074,,
9009,LW0574,W01726,LG,C0,5,0,LG20,0700212306,0200612,CHEIP563,B511,,,0,0200716,,,LG,LW0574,C0,01,5,0190807,0190807,VNW0006629,LG20,B511,40,,0700212306,0,CHEIP563,1001-C0133902,5000.000,MT,,,231000.00000,VND,,,1155000000.00,,4493.750,0.000,0200922,,,0200924,,,,10,,CACO3>=90%,,C3,,M,,,,,,,VN,,,,,,,,,,,,,E,,,,,CPGAS5120-00074,,
9010,LW0574,W01399,LG,C0,5,0,LG20,0700212306,0200606,CHEIP563,B511,,,0,0200716,,,LG,LW0574,C0,01,5,0190807,0190807,VNW0006629,LG20,B511,40,,0700212306,0,CHEIP563,1001-C0133902,5000.000,MT,,,231000.00000,VND,,,1155000000.00,,4493.750,0.000,0200922,,,0200924,,,,10,,CACO3>=90%,,C3,,M,,,,,,,VN,,,,,,,,,,,,,E,,,,,CPGAS5120-00074,,
9011,LW0574,W01377,LG,C0,5,0,LG20,0700212306,0200606,CHEIP563,B511,,,0,0200716,,,LG,LW0574,C0,01,5,0190807,0190807,VNW0006629,LG20,B511,40,,0700212306,0,CHEIP563,1001-C0133902,5000.000,MT,,,231000.00000,VND,,,1155000000.00,,4493.750,0.000,0200922,,,0200924,,,,10,,CACO3>=90%,,C3,,M,,,,,,,VN,,,,,,,,,,,,,E,,,,,CPGAS5120-00074,,
9012,LW0574,W01337,LG,C0,5,0,LG20,0700212306,0200605,CHEIP563,B511,,,0,0200716,,,LG,LW0574,C0,01,5,0190807,0190807,VNW0006629,LG20,B511,40,,0700212306,0,CHEIP563,1001-C0133902,5000.000,MT,,,231000.00000,VND,,,1155000000.00,,4493.750,0.000,0200922,,,0200924,,,,10,,CACO3>=90%,,C3,,M,,,,,,,VN,,,,,,,,,,,,,E,,,,,CPGAS5120-00074,,
9013,LWTR94,W60621,LG,P0, ,1, ,CINYETA,0200702,WACWDN54           A,B211,, ,0,0200716,,,LG,LWTR94,P0,01,2,0191230,0200611,N000000710,1R,B211,120,16125060,CINYETA,1,WACWDN54,1410-9365A000CYDSA729,8000.000,KG,,,4.80000,USD,4.848,1.000000,38400.00,38784.00,8000.000,0.000,0200702,E,,0200711,,ZK,,,,CINYEA CY-DSA729,1.0100,C2,,0200730,,,,,,,,,,,,,,,,,,,,,ZZ51,,,,CY-DSA729,4.80000,VND
9014,MW9JQ8,W60614,LG,P0, ,1, ,CINYETA,0200702,WACWDL59           A,B4MD,, ,0,0200717,,,LG,MW9JQ8,P0,01,4,0200415,0200916,N000100682,1R,B4MD,120,16125060,CINYETA,1,WACWDL59,1410-06652000VCLEAN520,13925.000,KG,,,4.53000,USD,4.575,1.000000,63080.25,63711.05,13925.000,0.000,0201031,E,,0201104,,ZK,,,,Cinyea CYC-VClean520,1.0100,C2,,0201225,,,,,,,,,,,,,0.00,0.00,,,,,,,51,,,,,94500.00000,VND
